,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
226,"frozenset({'product_brand_Tell Tale', 'yearly_income_$30K - $50K'})",frozenset({'education_High School Degree'}),0.008945610034831013,0.29537463843003453,0.005626548120929775,0.6289731051344744,2.129407956206299,0.0029842417913554763,1.8991220618261344,0.5351733525291472
227,"frozenset({'product_brand_Tri-State', 'education_High School Degree'})",frozenset({'yearly_income_$30K - $50K'}),0.008218369121241449,0.3291722029931705,0.005817927308716502,0.7079174983366601,2.150599266583113,0.0031126686400664073,2.2967065578616515,0.53944669812142
228,"frozenset({'product_brand_Tri-State', 'yearly_income_$30K - $50K'})",frozenset({'education_High School Degree'}),0.009202604944144616,0.29537463843003453,0.005817927308716502,0.6322043969102793,2.1403475947378254,0.0030997112007253376,1.9158069200682584,0.5377347289996515
229,"frozenset({'recyclable_N', 'education_High School Degree'})",frozenset({'yearly_income_$30K - $50K'}),0.12912627198810167,0.3291722029931705,0.09027629686739609,0.6991319076857929,2.123909313509981,0.04777151745277734,2.229640876328822,0.6076312644887003
230,"frozenset({'recyclable_N', 'yearly_income_$30K - $50K'})",frozenset({'education_High School Degree'}),0.1439772969603517,0.29537463843003453,0.09027629686739609,0.6270175838365425,2.1227874781980116,0.0477490548355985,1.8891650947458265,0.6178823084007917
231,"frozenset({'recyclable_Y', 'yearly_income_$30K - $50K'})",frozenset({'education_High School Degree'}),0.1851949060328188,0.29537463843003453,0.11690534385372069,0.6312557205704331,2.137135821564311,0.06220346544519261,1.910878082393559,0.6530199983218659
232,"frozenset({'education_High School Degree', 'recyclable_Y'})",frozenset({'yearly_income_$30K - $50K'}),0.16624836644193283,0.3291722029931705,0.11690534385372069,0.7031969477700302,2.136258594668213,0.062181002828013775,2.2601782291883463,0.6379500273898687
233,"frozenset({'low_fat_N', 'education_High School Degree'})",frozenset({'yearly_income_$30K - $50K'}),0.1912588922972611,0.3291722029931705,0.1340255791954419,0.700754760134942,2.1288394152451593,0.07106846827591892,2.2417325579158196,0.6556615922366611
234,"frozenset({'low_fat_N', 'yearly_income_$30K - $50K'})",frozenset({'education_High School Degree'}),0.21305424779777235,0.29537463843003453,0.1340255791954419,0.6290678575094959,2.129728743310856,0.0710947577861919,1.8996071810843513,0.6740701424854201
235,"frozenset({'education_High School Degree', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.20718164072111678,0.6473100288162377,0.1340255791954419,0.6468989179202956,0.9993648933623138,-8.517462993962166e-05,0.9988357132934267,-0.0008009416537864419
236,"frozenset({'low_fat_Y', 'education_High School Degree'})",frozenset({'yearly_income_$30K - $50K'}),0.10411574613277341,0.3291722029931705,0.07315606152567489,0.7026416679796229,2.134571697094973,0.03888405200487219,2.2559576267762345,0.5932930970261585
237,"frozenset({'low_fat_Y', 'yearly_income_$30K - $50K'})",frozenset({'education_High School Degree'}),0.11611795519539815,0.29537463843003453,0.07315606152567489,0.6300150687511773,2.132935556349091,0.038857762494599206,1.9044704312459957,0.6009428346835174
238,"frozenset({'homeowner_N', 'education_Partial College'})",frozenset({'yearly_income_$30K - $50K'}),0.03618707042207313,0.3291722029931705,0.026262692541132854,0.7257479601087942,2.204766846986322,0.014350914850430042,2.4460266449538275,0.56695369510018
239,"frozenset({'homeowner_Y', 'education_Partial College'})",frozenset({'yearly_income_$30K - $50K'}),0.057156761426704505,0.3291722029931705,0.04055598388040441,0.7095570649574285,2.1555801446945084,0.021741566805621018,2.309671594898679,0.5685863188021713
240,"frozenset({'education_Partial College', 'yearly_income_$30K - $50K'})",frozenset({'homeowner_Y'}),0.06681867642153727,0.6045340463575073,0.04055598388040441,0.6069558101472995,1.0040060006618057,0.00016181905103952038,1.006161556009007,0.004275714217205685
241,"frozenset({'recyclable_N', 'education_Partial College'})",frozenset({'yearly_income_$30K - $50K'}),0.041190269188497566,0.3291722029931705,0.029363035383277832,0.712863401035444,2.1656245410558985,0.015804343732618374,2.3362671266076958,0.5613620962384887
242,"frozenset({'education_Partial College', 'recyclable_Y'})",frozenset({'yearly_income_$30K - $50K'}),0.05215356266028007,0.3291722029931705,0.037455641038259435,0.7181799119312225,2.1817756949122553,0.020288137923432686,2.3803405981589068,0.5714614941344135
243,"frozenset({'low_fat_N', 'education_Partial College'})",frozenset({'yearly_income_$30K - $50K'}),0.06078203004106451,0.3291722029931705,0.0434102677668236,0.7141957538682979,2.1696721271544175,0.023402513035809328,2.3471582598451106,0.5739890901826733
244,"frozenset({'education_Partial College', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.06681867642153727,0.6473100288162377,0.0434102677668236,0.6496726677577741,1.003649934090867,0.00015786840693544912,1.0067440896672681,0.0038970566895980066
245,"frozenset({'education_Partial College', 'low_fat_Y'})",frozenset({'yearly_income_$30K - $50K'}),0.03256180180771313,0.3291722029931705,0.02340840865471367,0.7188916876574308,2.1839380151802974,0.01268996862024174,2.3863677008217867,0.5603578064782456
246,"frozenset({'education_Partial High School', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.044509331102398804,0.6473100288162377,0.0285756467249553,0.642014742014742,0.9918195508090931,-0.00023568967352993395,0.9852080869717998,-0.008558255294619252
247,"frozenset({'homeowner_N', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.14164247086935364,0.6473100288162377,0.09160501522831536,0.6467340951204447,0.9991102660701144,-8.157667172904726e-05,0.9983696878531503,-0.0010364018349853059
248,"frozenset({'homeowner_Y', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.18752973212381688,0.6473100288162377,0.12144923256945697,0.6476265453697223,1.000488972114434,5.935626448773379e-05,1.0008982417640306,0.0006015397201376821
249,"frozenset({'product_brand_Cormorant', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.006840438969177015,0.6473100288162377,0.006840438969177015,1.0,1.544854792113666,0.0024125542229233264,inf,0.3551191420014095
250,"frozenset({'product_brand_Denny', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.006195217707496049,0.6473100288162377,0.006195217707496049,1.0,1.544854792113666,0.0021849911547339156,inf,0.3548885832187071
251,"frozenset({'product_brand_High Quality', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.006506892384748719,0.6473100288162377,0.006506892384748719,1.0,1.544854792113666,0.002294915687672868,inf,0.35499991744315956
252,"frozenset({'product_brand_Red Wing', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.007245069251926095,0.6473100288162377,0.007245069251926095,1.0,1.544854792113666,0.0025552632656861774,inf,0.3552638826160236
253,"frozenset({'product_brand_Sunset', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.007009946249788116,0.6473100288162377,0.007009946249788116,1.0,1.544854792113666,0.0024723377408374936,inf,0.35517976222597897
254,"frozenset({'product_brand_Tri-State', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.009202604944144616,0.6473100288162377,0.005796055401540876,0.6298276886512181,0.9729923230187083,-0.00016088307003782679,0.9527724261673708,-0.027251690359858062
255,"frozenset({'recyclable_N', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.1439772969603517,0.6473100288162377,0.09130974448144442,0.6341954350385478,0.9797398569559117,-0.001888203762844834,0.9641486328114253,-0.023587386818300558
256,"frozenset({'recyclable_Y', 'yearly_income_$30K - $50K'})",frozenset({'low_fat_N'}),0.1851949060328188,0.6473100288162377,0.12174450331632793,0.6573858100327733,1.015565618896654,0.001865983355603562,1.0294085344728408,0.01881068746975766
257,"frozenset({'yearly_income_$50K - $70K', 'gender_F'})",frozenset({'education_Bachelors Degree'}),0.09026536091380828,0.25556776737039527,0.0703892652679582,0.7798037315241095,3.0512601003941833,0.047320348508333276,3.3807667940163726,0.7389699380114221
258,"frozenset({'yearly_income_$50K - $70K', 'gender_F'})",frozenset({'low_fat_N'}),0.09026536091380828,0.6473100288162377,0.05859483932350191,0.6491398110007269,1.0028267477762325,0.00016516594927657585,1.0052151319581404,0.0030984637449242825
259,"frozenset({'gender_M', 'yearly_income_$50K - $70K'})",frozenset({'education_Bachelors Degree'}),0.07912162420782687,0.25556776737039527,0.06148739904747844,0.7771250863856254,3.040778946350207,0.04126646219796471,3.340134699581512,0.7288007999623256
260,"frozenset({'gender_M', 'yearly_income_$50K - $70K'})",frozenset({'low_fat_N'}),0.07912162420782687,0.6473100288162377,0.05145366163066004,0.650310988251555,1.0046360465645887,0.00023744078470410573,1.008581795065028,0.005011142557527771
261,"frozenset({'homeowner_N', 'yearly_income_$50K - $70K'})",frozenset({'education_Bachelors Degree'}),0.07601581338888798,0.25556776737039527,0.06083670980900357,0.8003165012228456,3.1315236246632936,0.04140951809636087,3.7280608422250583,0.7366648016315939
262,"frozenset({'homeowner_Y', 'yearly_income_$50K - $70K'})",frozenset({'education_Bachelors Degree'}),0.09337117173274717,0.25556776737039527,0.07103995450643308,0.760833918950574,2.97703394594317,0.047177292609937124,3.112616259643274,0.7324885076188499
263,"frozenset({'recyclable_N', 'yearly_income_$50K - $70K'})",frozenset({'education_Bachelors Degree'}),0.07444103607224291,0.25556776737039527,0.05813006129601986,0.7808873218745409,3.055500033941284,0.03910533190629768,3.3974858917262614,0.7268270872625491
264,"frozenset({'yearly_income_$50K - $70K', 'recyclable_Y'})",frozenset({'education_Bachelors Degree'}),0.09494594904939223,0.25556776737039527,0.07374660301941678,0.7767219534669431,3.039201545088576,0.04948147880000031,3.3341040204747108,0.7413548508703358
265,"frozenset({'education_Bachelors Degree', 'yearly_income_$50K - $70K'})",frozenset({'low_fat_N'}),0.13187666431543665,0.6473100288162377,0.08567772838372074,0.6496807363794677,1.003662398939756,0.0003126410055061396,1.0067672771937486,0.004203359786421214
266,"frozenset({'low_fat_N', 'yearly_income_$50K - $70K'})",frozenset({'education_Bachelors Degree'}),0.11004850095416195,0.25556776737039527,0.08567772838372074,0.7785451654576171,3.0463355119789766,0.05755287869240676,3.3615533125204013,0.7548015249437169
267,"frozenset({'yearly_income_$50K - $70K', 'low_fat_Y'})",frozenset({'education_Bachelors Degree'}),0.05933848416747319,0.25556776737039527,0.0461989359317159,0.7785661629192775,3.046417672033339,0.03103393201389123,3.3618720717837984,0.7141204252136268
268,"frozenset({'yearly_income_$50K - $70K', 'education_High School Degree'})",frozenset({'homeowner_Y'}),0.015447034442785825,0.6045340463575073,0.011258564218653457,0.7288495575221239,1.2056385606628006,0.0019203059827323597,1.4584743068407857,0.17324006617240725
269,"frozenset({'yearly_income_$50K - $70K', 'education_High School Degree'})",frozenset({'low_fat_N'}),0.015447034442785825,0.6473100288162377,0.01002280146323059,0.6488495575221239,1.0023783482988848,2.378115294548143e-05,1.0043842425344038,0.0024099314740415457
270,"frozenset({'education_Partial College', 'yearly_income_$50K - $70K'})",frozenset({'low_fat_N'}),0.010547727235445612,0.6473100288162377,0.007037286133757648,0.6671850699844479,1.030704052592166,0.00020963651303553422,1.0597179975287814,0.030106957342608497
271,"frozenset({'yearly_income_$50K - $70K', 'education_Partial High School'})",frozenset({'low_fat_N'}),0.010383687931628418,0.6473100288162377,0.006572508106275597,0.6329647182727752,0.9778385782625734,-0.0001489572279656133,0.9609157177589165,-0.02238874746646228
272,"frozenset({'homeowner_N', 'yearly_income_$50K - $70K'})",frozenset({'low_fat_N'}),0.07601581338888798,0.6473100288162377,0.04945238212409026,0.6505538771399798,1.005011274627823,0.00024658376883943817,1.0092828282002189,0.0053965068306083205
273,"frozenset({'homeowner_Y', 'yearly_income_$50K - $70K'})",frozenset({'low_fat_N'}),0.09337117173274717,0.6473100288162377,0.06059611883007168,0.6489810260014054,1.0025814480091149,0.00015602296514123648,1.0047604184073948,0.002839972889857254
274,"frozenset({'recyclable_N', 'yearly_income_$50K - $70K'})",frozenset({'low_fat_N'}),0.07444103607224291,0.6473100288162377,0.0472870633137033,0.6352284413104158,0.9813357016452905,-0.0008993658913308486,0.9668790309496055,-0.02013520848440073
275,"frozenset({'yearly_income_$50K - $70K', 'recyclable_Y'})",frozenset({'low_fat_N'}),0.09494594904939223,0.6473100288162377,0.06276143764045865,0.661022805805114,1.0211842492444516,0.0013019726253115302,1.040453391035482,0.022921047085063092
276,"frozenset({'yearly_income_$70K - $90K', 'education_Graduate Degree'})",frozenset({'gender_F'}),0.022883482882498647,0.5104356337111705,0.013948808801255447,0.609557945041816,1.1941915978905457,0.002268263714608528,1.253872015250154,0.16642174422692368
277,"frozenset({'yearly_income_$70K - $90K', 'education_High School Degree'})",frozenset({'gender_F'}),0.014993192368891586,0.5104356337111705,0.00960176725009979,0.6404084609773888,1.2546311790993872,0.0019487076019311274,1.3614457326206597,0.2060422448884289
278,"frozenset({'yearly_income_$70K - $90K', 'gender_F'})",frozenset({'low_fat_N'}),0.07078842757391338,0.6473100288162377,0.045892729231257146,0.6483083577939133,1.0015422733052681,7.067013853112591e-05,1.002838648571269,0.001657209624620045
279,"frozenset({'yearly_income_$70K - $90K', 'gender_M'})",frozenset({'education_Bachelors Degree'}),0.052219178381806945,0.25556776737039527,0.03232121082878124,0.6189528795811519,2.4218737986786154,0.018975671995826428,1.9536487555956925,0.6194433944958893
280,"frozenset({'yearly_income_$70K - $90K', 'gender_M'})",frozenset({'low_fat_N'}),0.052219178381806945,0.6473100288162377,0.03383584040069334,0.6479581151832461,1.0010011993297765,3.384253760563283e-05,1.0018409353970643,0.0010553050974058049
281,"frozenset({'yearly_income_$70K - $90K', 'homeowner_N'})",frozenset({'education_Bachelors Degree'}),0.05165050879524067,0.25556776737039527,0.031008896398243686,0.6003599407156469,2.3491222969661236,0.017808691181899063,1.862756786601125,0.6055880230423114
282,"frozenset({'education_Bachelors Degree', 'yearly_income_$70K - $90K'})",frozenset({'low_fat_N'}),0.07335290869025551,0.6473100288162377,0.04744016666393268,0.6467387253074917,0.9991174190367623,-4.1906774111470646e-05,0.998382773460682,-0.0009523790821833036
283,"frozenset({'yearly_income_$70K - $90K', 'education_Graduate Degree'})",frozenset({'low_fat_N'}),0.022883482882498647,0.6473100288162377,0.014834621041868298,0.6482676224611709,1.0014793431312727,2.1913077782216572e-05,1.0027225063886178,0.0015117520602612872
284,"frozenset({'yearly_income_$70K - $90K', 'education_High School Degree'})",frozenset({'low_fat_N'}),0.014993192368891586,0.6473100288162377,0.009842358229031676,0.6564551422319475,1.0141278722846823,0.00013711444467706842,1.0266198524266201,0.014143106418490752
285,"frozenset({'yearly_income_$70K - $90K', 'education_Partial High School'})",frozenset({'low_fat_N'}),0.008661275241547875,0.6473100288162377,0.00558827228337243,0.6452020202020202,0.9967434327905093,-1.825804281929081e-05,0.9940585664681131,-0.003284926204788009
286,"frozenset({'yearly_income_$70K - $90K', 'homeowner_N'})",frozenset({'low_fat_N'}),0.05165050879524067,0.6473100288162377,0.03366086514328833,0.6517044251535041,1.006788704240073,0.00022697280666775232,1.0126168595142306,0.007110172521163036
287,"frozenset({'homeowner_Y', 'yearly_income_$70K - $90K'})",frozenset({'low_fat_N'}),0.07135709716047965,0.6473100288162377,0.04606770448866215,0.6455938697318008,0.9973487834143783,-0.00012246013053100052,0.9951576484212105,-0.002854355082796598
288,"frozenset({'yearly_income_$70K - $90K', 'recyclable_N'})",frozenset({'low_fat_N'}),0.05404548263097171,0.6473100288162377,0.03445372177840477,0.637494941319304,0.984837115045347,-0.0005304611408369977,0.9729242744014254,-0.016015316125852958
289,"frozenset({'yearly_income_$70K - $90K', 'recyclable_Y'})",frozenset({'low_fat_N'}),0.0689621233247486,0.6473100288162377,0.045274847853545706,0.6565176022835395,1.0142243639947,0.0006349738169737495,1.02680653660425,0.015063693435332733
290,"frozenset({'education_High School Degree', 'yearly_income_$90K - $110K'})",frozenset({'gender_F'}),0.011685066408578162,0.5104356337111705,0.007141177692841872,0.611137108095461,1.1972853533992736,0.0011767034156221663,1.2589639599990718,0.16672541869141996
291,"frozenset({'gender_F', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.021702399895014844,0.6045340463575073,0.01813181104859391,0.835474930713026,1.3820146867608276,0.005011971424391847,2.4036820367642484,0.28255071682787736
292,"frozenset({'gender_F', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.021702399895014844,0.6473100288162377,0.014156591919423894,0.652305366591081,1.007717071499693,0.00010841081800032175,1.0143670258176471,0.007827857661269455
293,"frozenset({'homeowner_N', 'yearly_income_$90K - $110K'})",frozenset({'gender_M'}),0.009109649338648208,0.4895643662888295,0.005539060492227271,0.6080432172869148,1.2420087309381216,0.001079300786638507,1.3022752921329406,0.19664403915217926
294,"frozenset({'gender_M', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.022407768901428784,0.6045340463575073,0.016868708409201513,0.7528062469497315,1.2452669150490485,0.0033224492053768543,1.5998217946958881,0.20147389258913115
295,"frozenset({'gender_M', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.022407768901428784,0.6473100288162377,0.014468266596676565,0.6456808199121523,0.9974831088171695,-3.65069366148954e-05,0.995401860820288,-0.0025744332965183508
296,"frozenset({'education_Bachelors Degree', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.008896398243685854,0.6045340463575073,0.007846546699255809,0.8819913952059004,1.4589606665168886,0.0024683710709925786,3.3511620134184144,0.3174043172849335
297,"frozenset({'education_Bachelors Degree', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.008896398243685854,0.6473100288162377,0.005708567772838372,0.6416717885679163,0.9912897375332925,-5.0160030642645154e-05,0.9842651511423347,-0.008787760924285036
298,"frozenset({'education_Graduate Degree', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.007988714095897378,0.6045340463575073,0.00588354303024338,0.7364818617385351,1.2182636630245256,0.0010540933726572825,1.500716255251121,0.18060240764626112
299,"frozenset({'education_High School Degree', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.011685066408578162,0.6045340463575073,0.009530683551779006,0.815629386991109,1.3491868520979293,0.0024666630738450646,2.1449511241979864,0.2618728199573262
300,"frozenset({'education_High School Degree', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.011685066408578162,0.6473100288162377,0.007819206815286276,0.669162377164249,1.0337587050643624,0.00025534614162989536,1.0660515819231968,0.03304237395614253
301,"frozenset({'yearly_income_$90K - $110K', 'education_Partial High School'})",frozenset({'homeowner_Y'}),0.012390435414992098,0.6045340463575073,0.01014856492949044,0.8190644307149163,1.3548689865360217,0.0026581248719339066,2.185672807204608,0.2652072896964486
302,"frozenset({'yearly_income_$90K - $110K', 'education_Partial High School'})",frozenset({'low_fat_N'}),0.012390435414992098,0.6473100288162377,0.00805979779421816,0.6504854368932038,1.0049055443846175,3.9344688693893765e-05,1.0090851953313198,0.004942841449198315
303,"frozenset({'homeowner_N', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.009109649338648208,0.6473100288162377,0.005779651471159156,0.634453781512605,0.9801389647443847,-0.0001171159047470352,0.9648300361119014,-0.020039966551291324
304,"frozenset({'recyclable_N', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.019389445711192402,0.6045340463575073,0.01550171421072489,0.799492385786802,1.3224935644302835,0.0037801341383085323,1.9723238700650902,0.248674310164131
305,"frozenset({'yearly_income_$90K - $110K', 'recyclable_Y'})",frozenset({'homeowner_Y'}),0.024720723085251226,0.6045340463575073,0.01949880524707053,0.7887635478876355,1.304746279618434,0.004554286491460165,1.872148247557811,0.2394877749079532
306,"frozenset({'homeowner_Y', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.03500051945779542,0.6473100288162377,0.0228452070449413,0.6527105139821903,1.0083429653883607,0.00018901978613245982,1.0155503848615666,0.008574031791356684
307,"frozenset({'low_fat_N', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.028624858516100457,0.6045340463575073,0.0228452070449413,0.7980897803247373,1.3201734213870324,0.005540505499791938,1.9586227694592706,0.24967054351423776
308,"frozenset({'low_fat_Y', 'yearly_income_$90K - $110K'})",frozenset({'homeowner_Y'}),0.015485310280343171,0.6045340463575073,0.01215531241285412,0.784957627118644,1.2984506527766981,0.0027939151299767578,1.839014089844892,0.23346666712537606
309,"frozenset({'recyclable_N', 'yearly_income_$90K - $110K'})",frozenset({'low_fat_N'}),0.019389445711192402,0.6473100288162377,0.012363095531022565,0.6376198533558939,0.9850300860036657,-0.0001878871310202635,0.9732596403249968,-0.015261394224249204
310,"frozenset({'yearly_income_$90K - $110K', 'recyclable_Y'})",frozenset({'low_fat_N'}),0.024720723085251226,0.6473100288162377,0.01626176298507789,0.6578190665781906,1.0162349373470565,0.0002597910124056864,1.03071193259327,0.016380513015900353
311,"frozenset({'education_Bachelors Degree', 'gender_F'})",frozenset({'low_fat_N'}),0.13319991469956202,0.6473100288162377,0.08638309739013468,0.6485221674876848,1.0018725782352913,0.00016145676764078853,1.0034486916650842,0.0021562967883315973
312,"frozenset({'gender_F', 'education_Graduate Degree'})",frozenset({'homeowner_Y'}),0.028630326492894365,0.6045340463575073,0.019712056342032883,0.6885026737967914,1.1388980950621712,0.0024040492187469113,1.2695645207063713,0.1255529387640733
313,"frozenset({'gender_F', 'education_Graduate Degree'})",frozenset({'low_fat_N'}),0.028630326492894365,0.6473100288162377,0.018618460983251588,0.650305576776165,1.0046276866209,8.576351611784203e-05,1.0085661873938718,0.004742138766226357
314,"frozenset({'gender_F', 'education_High School Degree'})",frozenset({'low_fat_N'}),0.1493741900559374,0.6473100288162377,0.0971932875116878,0.6506698879859434,1.005190494539147,0.0005018762421768047,1.009618006161377,0.006070462900918953
315,"frozenset({'education_Partial College', 'gender_F'})",frozenset({'homeowner_Y'}),0.047013664474007975,0.6045340463575073,0.029795005549996447,0.6337520353570598,1.0483314201666545,0.0013736447314302153,1.0797765225208487,0.0483775956857167
316,"frozenset({'education_Partial College', 'gender_F'})",frozenset({'low_fat_N'}),0.047013664474007975,0.6473100288162377,0.030478502649234757,0.6482903000697836,1.0015143767436117,4.608614380772688e-05,1.0027871601316098,0.0015866826396627115
317,"frozenset({'gender_F', 'education_Partial High School'})",frozenset({'low_fat_N'}),0.15221753798876878,0.6473100288162377,0.09809550368268237,0.6444428479057404,0.9955706218305614,-0.00043643521916429673,0.9919360898983205,-0.005220511802378282
318,"frozenset({'homeowner_N', 'gender_F'})",frozenset({'low_fat_N'}),0.20464996746553807,0.6473100288162377,0.13257109736826278,0.6477943730461967,1.0007482415046849,9.912103090323199e-05,1.0013751745937396,0.0009400666717195657
319,"frozenset({'gender_F', 'product_brand_Carrington'})",frozenset({'homeowner_Y'}),0.010946889541400787,0.6045340463575073,0.006621719897420756,0.6048951048951049,1.0005972509567875,3.952467929060725e-06,1.0009138295730347,0.0006035009188968122
320,"frozenset({'gender_F', 'product_brand_Fast'})",frozenset({'homeowner_Y'}),0.0115483669887305,0.6045340463575073,0.006966202435436864,0.603219696969697,0.9978258472029332,-1.517858908184691e-05,0.9966874631180724,-0.0021994981844801744
321,"frozenset({'product_brand_Hermanos', 'gender_F'})",frozenset({'homeowner_Y'}),0.014922108670570802,0.6045340463575073,0.009054969570709143,0.6068156834005131,1.003774207684006,3.404683590253234e-05,1.0058029706340752,0.003816973899785979
322,"frozenset({'gender_F', 'product_brand_High Quality'})",frozenset({'homeowner_Y'}),0.010044673370406217,0.6045340463575073,0.006129601985969172,0.6102340772999456,1.0094288005394942,5.7254949018000975e-05,1.0146242413984068,0.0094355052401751
323,"frozenset({'gender_F', 'product_brand_Horatio'})",frozenset({'homeowner_Y'}),0.011685066408578162,0.6045340463575073,0.007070093994521087,0.6050538137576041,1.0008597818488945,6.0735165871459926e-06,1.00131604613034,0.000869199917855293
324,"frozenset({'product_brand_Landslide', 'gender_F'})",frozenset({'homeowner_Y'}),0.009240880781701962,0.6045340463575073,0.005719503726426185,0.6189349112426036,1.0238214290359091,0.0001330766755565727,1.0377910895276594,0.023484186321127868
325,"frozenset({'gender_F', 'product_brand_PigTail'})",frozenset({'homeowner_Y'}),0.00971112678597792,0.6045340463575073,0.005932754821388538,0.6109234234234234,1.0105690938408085,6.204805077053132e-05,1.016421901112977,0.010561116720494585
326,"frozenset({'gender_F', 'product_brand_Red Wing'})",frozenset({'homeowner_Y'}),0.010700830585674994,0.6045340463575073,0.006479552500779187,0.6055186509964231,1.0016287000622188,1.053608743490763e-05,1.0024959472517594,0.0016436400251476331
327,"frozenset({'product_brand_Sunset', 'gender_F'})",frozenset({'homeowner_Y'}),0.011198416473920485,0.6045340463575073,0.006856842899558734,0.6123046874999999,1.012853934677977,8.701887578301416e-05,1.0200431650627517,0.012834534323300492
328,"frozenset({'gender_F', 'product_brand_Tell Tale'})",frozenset({'homeowner_Y'}),0.014090976197897016,0.6045340463575073,0.008535511775288026,0.605743112145906,1.001999996188277,1.703691724601851e-05,1.0030666954101413,0.002024531817157771
329,"frozenset({'product_brand_Tri-State', 'gender_F'})",frozenset({'homeowner_Y'}),0.014134720012248268,0.6045340463575073,0.00860659547360881,0.6088974854932302,1.0072178550770032,6.167599047392919e-05,1.0111567657426743,0.007268874487800796
330,"frozenset({'homeowner_Y', 'gender_F'})",frozenset({'low_fat_N'}),0.30578566624563247,0.6473100288162377,0.19819775484872842,0.6481590758721814,1.0013116544131047,0.0002596264196756404,1.0024131560535443,0.001886933423549658
331,"frozenset({'gender_F', 'product_brand_Best Choice'})",frozenset({'recyclable_N'}),0.011805361898044105,0.4393519353903862,0.007425512486125009,0.6289949050486336,1.4316425042938303,0.002238803888235408,1.5111600143472612,0.3051034557483875
332,"frozenset({'gender_F', 'product_brand_Big Time'})",frozenset({'recyclable_Y'}),0.011023441216515478,0.5606480646096138,0.007474724277270167,0.6780753968253967,1.2094492777702694,0.001294453293892918,1.364766566636392,0.17510768632185594
333,"frozenset({'product_brand_Bird Call', 'gender_F'})",frozenset({'low_fat_N'}),0.006146005916350891,0.6473100288162377,0.006146005916350891,1.0,1.544854792113666,0.002167634649533029,inf,0.35487101051392234
334,"frozenset({'gender_F', 'product_brand_CDR'})",frozenset({'recyclable_Y'}),0.008644871311166155,0.5606480646096138,0.005375021188410076,0.6217583807716635,1.108999424094332,0.0005282908190055967,1.1615642305220744,0.0991433581259678
335,"frozenset({'gender_F', 'product_brand_Carlson'})",frozenset({'low_fat_N'}),0.007163049600017498,0.6473100288162377,0.0056484200281054,0.7885496183206105,1.2181946566819974,0.0010117061851059343,1.6679561814105717,0.18040538169109233
336,"frozenset({'gender_F', 'product_brand_Carrington'})",frozenset({'recyclable_Y'}),0.010946889541400787,0.5606480646096138,0.006665463711772008,0.6088911088911089,1.0860487127786436,0.0005281112768904337,1.123349392913861,0.08010792078960502
337,"frozenset({'gender_F', 'product_brand_Consolidated'})",frozenset({'low_fat_N'}),0.006348321057725431,0.6473100288162377,0.006348321057725431,1.0,1.544854792113666,0.002238989170914454,inf,0.35494326498717826
338,"frozenset({'gender_F', 'product_brand_Cormorant'})",frozenset({'recyclable_Y'}),0.010279796372544194,0.5606480646096138,0.006238961521847301,0.6069148936170213,1.0825238361245815,0.0004756135809994696,1.117701811277302,0.0770246093363979
339,"frozenset({'gender_F', 'product_brand_Cormorant'})",frozenset({'low_fat_N'}),0.010279796372544194,0.6473100288162377,0.010279796372544194,1.0,1.544854792113666,0.0036255810864075566,inf,0.3563532096153103
340,"frozenset({'gender_F', 'product_brand_Denny'})",frozenset({'low_fat_N'}),0.009847826205825583,0.6473100288162377,0.009847826205825583,1.0,1.544854792113666,0.0034732295407553246,inf,0.3561977446681614
341,"frozenset({'gender_F', 'product_brand_Faux Products'})",frozenset({'low_fat_N'}),0.0059491587517702576,0.6473100288162377,0.0059491587517702576,1.0,1.544854792113666,0.0020982086287294798,inf,0.3548007370939795
